order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
51628,4312,43,Mumbai,Night,Weekend,Desserts,Breakfast,Budget,652,Yes,5,2,5,No,Lazy,Medium,Friends,No
51629,4026,31,Pune,Afternoon,Weekday,North Indian,Snacks,Mid-range,628,Yes,71,2,5,No,Lazy,Medium,Alone,No
51630,4581,24,Bangalore,Evening,Weekday,Biryani,Snacks,Budget,879,No,81,10,4,No,Happy,Low,Family,No
51631,4444,33,Chandigarh,Afternoon,Weekday,Desserts,Snacks,Mid-range,412,Yes,45,14,2,No,Celebrating,Low,Partner,No
51632,4410,18,Chandigarh,Morning,Weekday,Chinese,Snacks,Premium,375,No,26,9,5,No,Stressed,Low,Partner,No
51633,4958,18,Delhi,Evening,Weekday,Fast Food,Dinner,Budget,347,Yes,54,2,5,No,Stressed,Medium,Partner,Yes
51634,4400,38,Delhi,Night,Weekend,South Indian,Breakfast,Premium,241,No,68,1,3,No,Celebrating,Low,Family,No
51635,4127,24,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Mid-range,210,No,47,10,1,No,Lazy,High,Family,No
51636,4081,24,Hyderabad,Night,Weekday,Biryani,Snacks,Mid-range,1253,Yes,94,12,2,No,Happy,Medium,Alone,No
51637,4623,39,Delhi,Night,Weekend,Desserts,Lunch,Mid-range,1256,No,66,12,2,No,Stressed,Low,Alone,Yes
51638,4121,18,Chandigarh,Evening,Weekend,South Indian,Breakfast,Mid-range,403,Yes,22,12,3,No,Lazy,High,Family,Yes
51639,4792,19,Hyderabad,Afternoon,Weekend,Chinese,Snacks,Budget,182,No,41,4,1,No,Celebrating,Medium,Alone,Yes
51640,4817,36,Hyderabad,Evening,Weekend,Fast Food,Snacks,Mid-range,924,No,61,8,5,No,Stressed,Medium,Partner,Yes
51641,4328,27,Mumbai,Morning,Weekday,North Indian,Lunch,Mid-range,1185,Yes,75,6,4,No,Lazy,High,Family,Yes
51642,4547,44,Bangalore,Night,Weekday,North Indian,Dinner,Premium,631,Yes,42,6,1,No,Lazy,High,Partner,Yes
51643,4903,48,Delhi,Morning,Weekday,North Indian,Snacks,Budget,721,No,76,13,1,No,Lazy,High,Family,Yes
51644,4100,31,Chandigarh,Night,Weekday,North Indian,Lunch,Budget,554,No,85,3,4,No,Lazy,High,Alone,No
51645,4739,48,Chandigarh,Afternoon,Weekday,Biryani,Lunch,Mid-range,470,Yes,88,11,4,No,Happy,High,Partner,Yes
51646,4341,26,Mumbai,Morning,Weekend,North Indian,Lunch,Budget,1436,No,0,4,1,No,Lazy,Medium,Family,No
51647,4899,18,Bangalore,Evening,Weekend,Chinese,Dinner,Premium,1336,Yes,74,10,5,No,Stressed,Medium,Partner,Yes
51648,4476,20,Bangalore,Night,Weekday,Chinese,Snacks,Mid-range,1151,Yes,85,2,3,No,Happy,Medium,Family,No
51649,4552,35,Bangalore,Morning,Weekend,Chinese,Breakfast,Budget,1082,Yes,39,8,2,No,Celebrating,Low,Friends,Yes
51650,4826,19,Mumbai,Morning,Weekday,Fast Food,Dinner,Mid-range,861,Yes,16,3,3,No,Lazy,High,Partner,No
51651,4181,32,Delhi,Evening,Weekday,South Indian,Snacks,Premium,1084,Yes,89,1,5,No,Stressed,High,Partner,No
51652,4181,47,Hyderabad,Night,Weekend,North Indian,Lunch,Premium,273,No,100,6,4,No,Lazy,High,Partner,No
51653,4396,25,Chandigarh,Evening,Weekday,Chinese,Breakfast,Mid-range,901,Yes,92,5,5,No,Happy,Medium,Partner,No
51654,4852,21,Pune,Evening,Weekend,Desserts,Lunch,Premium,494,Yes,74,3,3,No,Lazy,Medium,Alone,Yes
51655,4162,37,Mumbai,Evening,Weekend,Fast Food,Breakfast,Mid-range,895,No,61,6,4,No,Lazy,Medium,Family,Yes
51656,4192,34,Bangalore,Night,Weekend,Fast Food,Breakfast,Premium,516,No,92,10,5,No,Stressed,Low,Partner,No
51657,4465,21,Chandigarh,Evening,Weekday,Chinese,Lunch,Budget,1359,Yes,43,3,2,No,Lazy,Medium,Friends,Yes
51658,4736,41,Mumbai,Evening,Weekend,North Indian,Dinner,Budget,1415,Yes,77,7,3,No,Celebrating,Medium,Family,No
51659,4069,31,Delhi,Morning,Weekend,South Indian,Lunch,Budget,473,Yes,37,4,2,No,Happy,Medium,Friends,Yes
51660,4454,47,Pune,Morning,Weekday,South Indian,Dinner,Budget,1376,Yes,0,2,4,No,Happy,Low,Alone,No
51661,4540,35,Bangalore,Afternoon,Weekend,North Indian,Breakfast,Premium,239,No,75,4,1,No,Lazy,Medium,Family,Yes
51662,4673,40,Bangalore,Afternoon,Weekend,South Indian,Breakfast,Mid-range,1382,Yes,10,6,4,No,Happy,Medium,Partner,Yes
51663,4868,29,Delhi,Evening,Weekday,Fast Food,Breakfast,Premium,990,Yes,84,7,5,No,Celebrating,Medium,Alone,No
51664,4386,47,Delhi,Afternoon,Weekend,Chinese,Lunch,Mid-range,158,Yes,77,12,3,No,Celebrating,Medium,Partner,No
51665,4416,46,Pune,Afternoon,Weekday,Fast Food,Breakfast,Budget,1062,Yes,26,3,2,No,Stressed,Low,Alone,No
51666,4292,34,Pune,Morning,Weekday,Desserts,Lunch,Premium,748,No,77,8,1,No,Celebrating,High,Friends,Yes
51667,4840,32,Bangalore,Night,Weekday,Desserts,Lunch,Premium,204,No,29,8,4,No,Happy,Low,Friends,Yes
51668,4398,41,Delhi,Morning,Weekend,Chinese,Lunch,Mid-range,414,Yes,20,4,5,No,Lazy,Medium,Alone,Yes
51669,4082,46,Mumbai,Afternoon,Weekend,Fast Food,Breakfast,Premium,1325,No,79,3,2,No,Lazy,High,Friends,Yes
51670,4434,21,Hyderabad,Afternoon,Weekend,North Indian,Snacks,Premium,795,Yes,12,2,3,No,Lazy,Low,Friends,Yes
51671,4704,37,Chandigarh,Afternoon,Weekend,Fast Food,Snacks,Mid-range,725,No,23,9,1,No,Happy,High,Partner,Yes
51672,4379,45,Pune,Morning,Weekday,Chinese,Breakfast,Mid-range,1138,No,100,6,2,No,Stressed,Low,Friends,No
51673,4326,31,Pune,Evening,Weekday,North Indian,Dinner,Budget,1221,No,58,4,3,No,Stressed,Medium,Partner,No
51674,4687,38,Hyderabad,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,1230,No,29,8,3,No,Celebrating,Low,Partner,No
51675,4599,37,Hyderabad,Afternoon,Weekday,Fast Food,Dinner,Budget,858,No,23,2,4,No,Happy,Low,Family,No
51676,4368,49,Chandigarh,Morning,Weekend,North Indian,Snacks,Premium,1169,No,74,4,2,No,Happy,Medium,Alone,No
51677,4900,19,Hyderabad,Night,Weekend,South Indian,Snacks,Budget,367,Yes,34,3,2,No,Lazy,High,Partner,No
51678,4016,28,Mumbai,Morning,Weekend,Fast Food,Dinner,Budget,571,Yes,8,3,4,No,Lazy,High,Friends,No
51679,4544,35,Chandigarh,Morning,Weekend,Biryani,Snacks,Budget,762,No,84,12,5,No,Happy,Medium,Partner,Yes
51680,4328,45,Chandigarh,Morning,Weekend,Chinese,Breakfast,Premium,861,No,4,2,4,No,Celebrating,Medium,Partner,No
51681,4406,30,Mumbai,Evening,Weekday,South Indian,Snacks,Mid-range,240,No,66,7,1,No,Happy,Medium,Friends,No
51682,4383,29,Chandigarh,Morning,Weekend,North Indian,Snacks,Premium,1478,Yes,11,13,1,No,Happy,Low,Partner,Yes
51683,4407,23,Bangalore,Morning,Weekend,South Indian,Breakfast,Mid-range,757,No,61,10,3,No,Lazy,High,Friends,Yes
51684,4573,25,Mumbai,Night,Weekend,North Indian,Breakfast,Mid-range,634,Yes,30,12,2,No,Celebrating,Low,Alone,No
51685,4019,29,Bangalore,Evening,Weekend,North Indian,Lunch,Premium,816,No,65,1,1,No,Lazy,Low,Partner,Yes
51686,4213,35,Bangalore,Evening,Weekday,North Indian,Breakfast,Premium,906,Yes,83,13,4,No,Happy,Low,Friends,Yes
51687,4807,45,Pune,Afternoon,Weekday,South Indian,Dinner,Mid-range,834,Yes,80,3,1,No,Lazy,Medium,Friends,Yes
51688,4010,33,Delhi,Night,Weekend,Biryani,Snacks,Budget,1025,Yes,83,4,3,No,Lazy,High,Partner,No
51689,4458,22,Chandigarh,Afternoon,Weekday,Desserts,Lunch,Premium,557,Yes,56,9,2,No,Celebrating,Low,Family,No
51690,4232,50,Delhi,Night,Weekend,Biryani,Breakfast,Mid-range,948,No,76,11,4,No,Celebrating,High,Alone,No
51691,4544,32,Pune,Evening,Weekend,Desserts,Dinner,Premium,996,No,81,4,1,No,Happy,Medium,Alone,Yes
51692,4900,42,Bangalore,Morning,Weekday,South Indian,Breakfast,Budget,1127,No,48,10,5,No,Lazy,Medium,Alone,No
51693,4838,40,Bangalore,Evening,Weekend,Desserts,Lunch,Budget,824,No,48,14,1,No,Celebrating,High,Partner,No
51694,4897,41,Hyderabad,Night,Weekend,Biryani,Dinner,Premium,475,No,68,7,1,No,Lazy,Low,Friends,No
51695,4982,26,Hyderabad,Night,Weekday,South Indian,Lunch,Mid-range,827,Yes,77,2,2,No,Happy,Medium,Alone,Yes
51696,4824,24,Chandigarh,Afternoon,Weekday,Chinese,Snacks,Budget,112,No,47,6,4,No,Celebrating,High,Friends,No
51697,4406,49,Chandigarh,Night,Weekday,Desserts,Lunch,Premium,520,No,88,2,1,No,Stressed,Medium,Alone,No
51698,4779,36,Mumbai,Night,Weekday,Fast Food,Dinner,Mid-range,353,Yes,84,7,2,No,Celebrating,Low,Alone,No
51699,4806,24,Bangalore,Morning,Weekend,South Indian,Dinner,Mid-range,529,No,24,8,5,No,Happy,Low,Alone,No
51700,4722,48,Pune,Morning,Weekend,North Indian,Dinner,Premium,278,No,25,1,5,No,Celebrating,High,Partner,No
51701,4145,30,Pune,Evening,Weekend,Biryani,Breakfast,Premium,1290,Yes,54,9,5,No,Stressed,Low,Partner,Yes
51702,4813,26,Bangalore,Afternoon,Weekend,Chinese,Lunch,Mid-range,639,No,86,13,2,No,Happy,Medium,Partner,No
51703,4790,31,Chandigarh,Morning,Weekend,Fast Food,Dinner,Premium,340,No,73,9,3,No,Celebrating,Low,Family,No
51704,4157,26,Bangalore,Night,Weekday,South Indian,Snacks,Premium,946,Yes,97,12,3,No,Stressed,Low,Alone,No
51705,4251,43,Chandigarh,Evening,Weekend,Fast Food,Breakfast,Mid-range,981,No,2,3,3,No,Happy,Medium,Alone,No
51706,4505,32,Pune,Afternoon,Weekday,Chinese,Breakfast,Premium,734,Yes,50,13,2,No,Lazy,Medium,Family,Yes
51707,4168,33,Delhi,Evening,Weekend,Fast Food,Snacks,Budget,524,No,57,2,3,No,Celebrating,High,Family,No
51708,4557,21,Chandigarh,Morning,Weekday,North Indian,Dinner,Budget,1392,Yes,60,13,2,No,Happy,Medium,Alone,Yes
51709,4671,28,Pune,Morning,Weekday,North Indian,Dinner,Budget,1092,Yes,71,6,4,No,Happy,Low,Alone,Yes
51710,4479,49,Bangalore,Morning,Weekend,North Indian,Dinner,Premium,646,Yes,31,12,4,No,Stressed,Low,Family,Yes
51711,4323,23,Mumbai,Evening,Weekday,Fast Food,Breakfast,Budget,1316,No,70,5,1,No,Stressed,High,Friends,No
51712,4873,47,Delhi,Evening,Weekend,North Indian,Lunch,Mid-range,1062,Yes,9,12,1,No,Celebrating,Medium,Family,No
51713,4570,47,Pune,Afternoon,Weekday,Fast Food,Snacks,Premium,741,Yes,64,3,1,No,Celebrating,High,Family,Yes
51714,4275,44,Mumbai,Morning,Weekday,Fast Food,Dinner,Premium,1013,Yes,59,11,2,No,Happy,Medium,Friends,No
51715,4425,28,Hyderabad,Night,Weekday,Biryani,Lunch,Mid-range,636,Yes,44,14,2,No,Happy,Medium,Partner,No
51716,4646,42,Pune,Afternoon,Weekend,Desserts,Dinner,Mid-range,407,Yes,34,5,4,No,Stressed,High,Partner,Yes
51717,4584,19,Pune,Evening,Weekday,North Indian,Snacks,Premium,446,No,45,5,3,No,Celebrating,Low,Friends,No
51718,4379,40,Mumbai,Evening,Weekend,Biryani,Breakfast,Budget,416,No,29,1,5,No,Celebrating,High,Partner,Yes
51719,4371,41,Pune,Afternoon,Weekday,Desserts,Lunch,Premium,1143,Yes,76,9,2,No,Happy,Low,Alone,No
51720,4770,24,Mumbai,Night,Weekend,Biryani,Lunch,Mid-range,732,No,100,10,3,No,Celebrating,High,Partner,Yes
51721,4685,37,Pune,Evening,Weekday,Desserts,Breakfast,Mid-range,410,Yes,96,1,4,No,Celebrating,High,Family,No
51722,4612,40,Bangalore,Afternoon,Weekend,Fast Food,Dinner,Budget,1344,Yes,58,6,3,No,Stressed,Low,Friends,No
51723,4199,23,Pune,Morning,Weekend,Fast Food,Lunch,Premium,1072,No,17,12,4,No,Happy,Medium,Friends,No
51724,4833,32,Pune,Morning,Weekday,Desserts,Breakfast,Budget,355,Yes,62,3,5,No,Stressed,Low,Partner,Yes
51725,4318,21,Chandigarh,Evening,Weekend,Desserts,Dinner,Premium,522,Yes,17,5,5,No,Celebrating,Low,Family,Yes
51726,4301,33,Bangalore,Afternoon,Weekend,Desserts,Snacks,Budget,1358,Yes,70,9,4,No,Happy,Low,Partner,Yes
51727,4437,25,Delhi,Morning,Weekday,Chinese,Snacks,Mid-range,1226,Yes,8,3,4,No,Celebrating,Medium,Alone,Yes
51728,4750,49,Chandigarh,Evening,Weekend,Chinese,Breakfast,Mid-range,1005,No,5,10,4,No,Lazy,Low,Alone,No
51729,4796,19,Pune,Afternoon,Weekday,South Indian,Lunch,Mid-range,1143,Yes,32,9,5,No,Happy,High,Friends,No
51730,4816,40,Hyderabad,Morning,Weekend,Chinese,Snacks,Mid-range,1290,Yes,48,5,5,No,Lazy,Medium,Partner,Yes
51731,4227,31,Mumbai,Afternoon,Weekday,Biryani,Dinner,Mid-range,104,No,28,14,3,No,Happy,High,Friends,Yes
51732,4851,27,Hyderabad,Morning,Weekend,North Indian,Lunch,Mid-range,1068,Yes,39,7,5,No,Stressed,High,Partner,Yes
51733,4965,18,Chandigarh,Night,Weekday,Fast Food,Breakfast,Mid-range,502,Yes,45,2,4,No,Stressed,Medium,Friends,Yes
51734,4301,28,Bangalore,Afternoon,Weekend,Fast Food,Lunch,Premium,1203,Yes,67,3,1,No,Celebrating,Low,Family,Yes
51735,4897,45,Chandigarh,Morning,Weekend,North Indian,Snacks,Budget,1234,No,25,10,3,No,Celebrating,Medium,Friends,No
51736,4368,29,Bangalore,Afternoon,Weekday,Chinese,Snacks,Premium,332,No,11,13,1,No,Celebrating,Medium,Friends,Yes
51737,4602,49,Chandigarh,Afternoon,Weekday,Fast Food,Snacks,Premium,323,No,44,2,2,No,Celebrating,High,Alone,Yes
51738,4767,43,Mumbai,Morning,Weekday,Desserts,Lunch,Budget,262,No,70,4,5,No,Celebrating,High,Alone,No
51739,4411,30,Chandigarh,Night,Weekend,North Indian,Lunch,Mid-range,800,No,44,10,2,No,Stressed,Medium,Alone,No
51740,4999,31,Chandigarh,Night,Weekend,North Indian,Lunch,Budget,996,Yes,72,3,1,No,Celebrating,Medium,Partner,No
51741,4593,19,Pune,Morning,Weekend,Biryani,Breakfast,Mid-range,1073,No,59,6,1,No,Stressed,Low,Family,No
51742,4925,30,Delhi,Afternoon,Weekend,Fast Food,Breakfast,Premium,1414,No,14,9,4,No,Stressed,Low,Family,Yes
51743,4969,19,Delhi,Afternoon,Weekend,South Indian,Snacks,Mid-range,1011,No,98,13,1,No,Lazy,Low,Family,No
51744,4316,21,Hyderabad,Evening,Weekend,Desserts,Dinner,Budget,239,No,72,13,5,No,Stressed,Medium,Alone,No
51745,4713,33,Chandigarh,Night,Weekday,Biryani,Dinner,Mid-range,1370,No,53,5,5,No,Stressed,High,Family,No
51746,4579,19,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Premium,677,No,70,4,3,No,Stressed,Medium,Alone,No
51747,4243,49,Pune,Afternoon,Weekday,Fast Food,Breakfast,Budget,1363,No,8,8,4,No,Celebrating,High,Friends,No
51748,4288,46,Delhi,Afternoon,Weekend,Desserts,Dinner,Budget,311,No,94,14,3,No,Happy,Low,Friends,Yes
51749,4568,24,Pune,Afternoon,Weekday,South Indian,Snacks,Premium,1069,No,7,8,3,No,Happy,High,Partner,No
51750,4903,18,Bangalore,Evening,Weekend,Fast Food,Snacks,Budget,406,No,4,5,4,No,Lazy,Low,Partner,Yes
51751,4481,29,Bangalore,Afternoon,Weekend,South Indian,Dinner,Budget,405,No,4,8,5,No,Celebrating,Medium,Partner,No
51752,4062,35,Pune,Afternoon,Weekend,Fast Food,Dinner,Mid-range,143,Yes,49,11,4,No,Stressed,Low,Alone,Yes
51753,4767,50,Mumbai,Morning,Weekday,Chinese,Dinner,Budget,921,Yes,7,8,3,No,Stressed,Medium,Partner,No
51754,4185,50,Hyderabad,Evening,Weekend,Fast Food,Lunch,Mid-range,1045,No,34,4,2,No,Happy,High,Partner,No
51755,4335,31,Bangalore,Afternoon,Weekend,Fast Food,Lunch,Premium,1492,No,2,10,3,No,Celebrating,Low,Family,No
51756,4455,37,Pune,Afternoon,Weekend,Chinese,Snacks,Budget,1164,Yes,83,10,2,No,Happy,Medium,Alone,Yes
51757,4717,27,Bangalore,Afternoon,Weekend,North Indian,Dinner,Premium,529,Yes,34,4,5,No,Happy,Medium,Alone,Yes
51758,4640,47,Hyderabad,Afternoon,Weekday,Desserts,Breakfast,Premium,869,No,17,13,4,No,Stressed,Low,Family,No
51759,4826,28,Hyderabad,Morning,Weekday,Biryani,Snacks,Mid-range,312,No,30,7,3,No,Lazy,Low,Friends,No
51760,4409,33,Delhi,Afternoon,Weekday,South Indian,Lunch,Premium,1216,No,62,14,1,No,Happy,Medium,Friends,No
51761,4785,20,Bangalore,Morning,Weekday,South Indian,Lunch,Premium,522,No,99,11,3,No,Stressed,High,Family,Yes
51762,4040,20,Chandigarh,Night,Weekend,Biryani,Snacks,Budget,1039,No,73,1,4,No,Stressed,High,Alone,Yes
51763,4891,47,Hyderabad,Afternoon,Weekend,South Indian,Breakfast,Mid-range,1412,No,19,5,2,No,Stressed,High,Family,No
51764,4299,18,Mumbai,Evening,Weekend,Fast Food,Lunch,Budget,978,No,19,5,1,No,Happy,Medium,Alone,Yes
51765,4864,29,Mumbai,Afternoon,Weekend,North Indian,Breakfast,Premium,1434,Yes,87,3,1,No,Lazy,Medium,Alone,Yes
51766,4115,38,Hyderabad,Morning,Weekend,North Indian,Lunch,Budget,1459,Yes,28,10,3,No,Celebrating,Low,Family,Yes
51767,4573,45,Hyderabad,Afternoon,Weekend,Chinese,Lunch,Budget,1085,Yes,95,9,3,No,Lazy,High,Partner,Yes
51768,4687,36,Hyderabad,Morning,Weekend,South Indian,Dinner,Premium,108,No,82,7,2,No,Lazy,Low,Partner,Yes
51769,4583,48,Delhi,Afternoon,Weekday,South Indian,Breakfast,Mid-range,1094,Yes,23,5,2,No,Lazy,Medium,Friends,No
51770,4336,22,Bangalore,Evening,Weekday,Fast Food,Lunch,Mid-range,1422,Yes,20,9,3,No,Celebrating,High,Family,No
51771,4089,18,Bangalore,Night,Weekday,North Indian,Dinner,Mid-range,645,No,98,14,2,No,Celebrating,Medium,Alone,No
51772,4209,40,Chandigarh,Morning,Weekend,Biryani,Dinner,Premium,538,Yes,30,4,2,No,Happy,Medium,Friends,No
51773,4046,49,Pune,Night,Weekend,Chinese,Lunch,Premium,878,Yes,25,2,5,No,Celebrating,Medium,Friends,No
51774,4142,48,Bangalore,Evening,Weekday,Fast Food,Dinner,Budget,632,Yes,20,14,3,No,Lazy,High,Alone,Yes
51775,4902,36,Pune,Night,Weekday,North Indian,Breakfast,Premium,606,Yes,48,5,4,No,Lazy,Medium,Friends,No
51776,4977,46,Mumbai,Evening,Weekday,South Indian,Snacks,Premium,366,No,66,6,2,No,Celebrating,Medium,Family,No
51777,4452,39,Mumbai,Morning,Weekday,Fast Food,Breakfast,Premium,917,Yes,1,14,1,No,Celebrating,High,Friends,Yes
51778,4628,19,Mumbai,Afternoon,Weekday,Chinese,Dinner,Premium,1287,Yes,70,6,3,No,Lazy,Medium,Alone,No
51779,4435,19,Delhi,Evening,Weekend,Biryani,Breakfast,Premium,406,Yes,51,4,1,No,Celebrating,Low,Partner,Yes
51780,4393,48,Delhi,Morning,Weekend,Desserts,Snacks,Premium,1258,Yes,51,9,1,No,Stressed,Low,Friends,No
51781,4346,43,Hyderabad,Night,Weekend,Fast Food,Snacks,Premium,115,No,1,9,2,No,Happy,Low,Family,No
51782,4414,26,Mumbai,Morning,Weekend,North Indian,Snacks,Budget,625,No,2,13,4,No,Lazy,High,Friends,No
51783,4152,22,Pune,Morning,Weekday,Fast Food,Snacks,Premium,1427,Yes,99,12,2,No,Celebrating,Medium,Partner,Yes
51784,4812,30,Mumbai,Night,Weekend,Biryani,Dinner,Budget,1474,Yes,88,14,2,No,Celebrating,Low,Friends,No
51785,4107,41,Bangalore,Morning,Weekday,North Indian,Dinner,Mid-range,1469,Yes,59,8,4,No,Lazy,Low,Alone,Yes
51786,4140,37,Delhi,Morning,Weekend,Chinese,Dinner,Mid-range,1448,No,16,3,2,No,Happy,Medium,Partner,No
51787,4744,40,Chandigarh,Night,Weekday,South Indian,Breakfast,Budget,1376,No,12,9,1,No,Lazy,Medium,Friends,No
51788,4088,34,Delhi,Morning,Weekday,Desserts,Dinner,Budget,1316,Yes,30,5,5,No,Stressed,Medium,Partner,Yes
51789,4428,27,Bangalore,Morning,Weekday,Chinese,Lunch,Premium,1145,No,36,8,3,No,Happy,Low,Friends,No
51790,4318,47,Chandigarh,Night,Weekend,Biryani,Dinner,Budget,1196,No,70,8,5,No,Stressed,Low,Friends,Yes
51791,4568,35,Bangalore,Evening,Weekend,South Indian,Dinner,Budget,297,No,78,13,1,No,Lazy,Low,Partner,Yes
51792,4489,34,Bangalore,Night,Weekday,North Indian,Snacks,Mid-range,1313,Yes,26,14,4,No,Lazy,Medium,Family,Yes
51793,4876,46,Delhi,Night,Weekday,Biryani,Breakfast,Mid-range,174,Yes,4,7,5,No,Stressed,Low,Family,No
51794,4922,44,Mumbai,Afternoon,Weekend,Fast Food,Breakfast,Premium,368,Yes,58,12,5,No,Celebrating,Medium,Friends,No
51795,4841,21,Bangalore,Afternoon,Weekend,South Indian,Lunch,Mid-range,478,Yes,50,14,2,No,Stressed,High,Friends,Yes
51796,4177,45,Pune,Evening,Weekday,Chinese,Dinner,Mid-range,1444,Yes,71,4,1,No,Celebrating,Medium,Family,No
51797,4171,18,Pune,Morning,Weekday,Fast Food,Snacks,Premium,1376,No,63,3,3,No,Celebrating,Medium,Partner,No
51798,4659,44,Bangalore,Afternoon,Weekend,Fast Food,Lunch,Mid-range,1165,No,27,10,2,No,Celebrating,Medium,Alone,Yes
51799,4232,37,Pune,Morning,Weekend,Desserts,Snacks,Premium,634,Yes,17,11,2,No,Stressed,High,Partner,No
51800,4086,38,Hyderabad,Morning,Weekday,Biryani,Snacks,Premium,1498,No,56,11,3,No,Lazy,Medium,Family,Yes
51801,4676,32,Pune,Morning,Weekday,Fast Food,Lunch,Mid-range,1123,No,8,10,5,No,Happy,Low,Alone,No
51802,4320,33,Delhi,Night,Weekday,North Indian,Lunch,Mid-range,651,Yes,90,7,2,No,Stressed,Low,Partner,Yes
51803,4702,33,Chandigarh,Morning,Weekday,Biryani,Snacks,Premium,924,Yes,6,12,4,No,Happy,High,Partner,No
51804,4726,26,Mumbai,Evening,Weekend,South Indian,Dinner,Mid-range,1130,Yes,39,10,1,No,Celebrating,Low,Alone,No
51805,4051,47,Bangalore,Night,Weekend,Chinese,Breakfast,Mid-range,270,No,2,9,4,No,Happy,Low,Friends,Yes
51806,4891,48,Bangalore,Morning,Weekday,Chinese,Dinner,Budget,1005,No,26,12,5,No,Stressed,Low,Alone,Yes
51807,4427,40,Pune,Night,Weekday,Fast Food,Snacks,Premium,1409,Yes,15,8,1,No,Celebrating,High,Family,Yes
51808,4669,20,Bangalore,Night,Weekday,Desserts,Breakfast,Mid-range,1481,Yes,93,3,3,No,Happy,High,Family,No
51809,4742,34,Chandigarh,Evening,Weekday,Biryani,Dinner,Premium,1373,No,55,6,5,No,Stressed,Low,Family,No
51810,4415,42,Bangalore,Morning,Weekday,North Indian,Snacks,Budget,314,Yes,59,1,5,No,Lazy,High,Alone,Yes
51811,4337,21,Bangalore,Morning,Weekend,South Indian,Lunch,Mid-range,836,Yes,55,10,2,No,Happy,High,Alone,No
51812,4066,27,Chandigarh,Night,Weekend,North Indian,Breakfast,Budget,1051,No,94,7,3,No,Lazy,Low,Family,Yes
51813,4545,26,Chandigarh,Night,Weekend,North Indian,Snacks,Mid-range,289,Yes,73,5,1,No,Stressed,Medium,Alone,Yes
51814,4348,20,Delhi,Night,Weekday,Biryani,Dinner,Budget,845,Yes,72,1,5,No,Lazy,Low,Family,Yes
51815,4849,33,Hyderabad,Night,Weekday,Biryani,Lunch,Premium,741,Yes,54,9,3,No,Lazy,Medium,Partner,No
51816,4982,40,Hyderabad,Night,Weekday,Desserts,Dinner,Premium,1495,Yes,40,8,5,No,Stressed,High,Friends,No
51817,4211,49,Bangalore,Night,Weekday,North Indian,Snacks,Premium,1480,No,97,9,1,No,Celebrating,High,Partner,No
51818,4945,50,Pune,Night,Weekday,Fast Food,Lunch,Budget,800,No,6,12,3,No,Happy,Low,Partner,Yes
51819,4816,20,Bangalore,Afternoon,Weekend,North Indian,Breakfast,Budget,335,Yes,33,10,1,No,Stressed,Low,Family,No
51820,4824,47,Delhi,Night,Weekday,Fast Food,Breakfast,Budget,1067,No,95,5,2,No,Lazy,Low,Partner,Yes
51821,4390,29,Pune,Night,Weekday,North Indian,Breakfast,Premium,1033,Yes,5,9,2,No,Lazy,High,Friends,No
51822,4168,48,Pune,Night,Weekday,Desserts,Dinner,Premium,623,No,24,11,4,No,Happy,High,Partner,No
51823,4133,41,Mumbai,Evening,Weekday,South Indian,Breakfast,Mid-range,808,Yes,69,10,4,No,Lazy,Medium,Friends,Yes
51824,4255,22,Pune,Afternoon,Weekend,Biryani,Breakfast,Premium,1000,Yes,55,9,5,No,Happy,High,Family,Yes
51825,4410,49,Delhi,Night,Weekend,Desserts,Lunch,Premium,159,No,80,14,1,No,Celebrating,High,Family,No
51826,4288,21,Pune,Evening,Weekend,Biryani,Lunch,Premium,753,No,5,11,3,No,Celebrating,Medium,Friends,No
51827,4167,23,Pune,Night,Weekend,Chinese,Snacks,Budget,331,Yes,54,6,4,No,Celebrating,Low,Friends,No
51828,4706,42,Mumbai,Morning,Weekend,Fast Food,Dinner,Budget,297,Yes,88,11,2,No,Stressed,Low,Family,Yes
51829,4206,39,Bangalore,Morning,Weekday,Fast Food,Breakfast,Budget,1119,No,47,12,5,No,Lazy,Low,Friends,Yes
51830,4401,29,Bangalore,Afternoon,Weekend,North Indian,Breakfast,Premium,1254,Yes,24,14,3,No,Lazy,Low,Partner,No
51831,4182,29,Bangalore,Morning,Weekday,Desserts,Breakfast,Mid-range,940,No,15,2,4,No,Stressed,Medium,Friends,Yes
51832,4569,48,Delhi,Evening,Weekend,Biryani,Snacks,Mid-range,106,No,46,5,4,No,Stressed,Low,Family,Yes
51833,4283,23,Pune,Night,Weekday,Biryani,Dinner,Premium,313,Yes,94,8,2,No,Lazy,Low,Friends,No
51834,4330,27,Delhi,Evening,Weekday,Desserts,Lunch,Mid-range,1280,No,42,10,1,No,Celebrating,High,Family,No
51835,4149,45,Mumbai,Afternoon,Weekend,Desserts,Lunch,Budget,1124,No,99,3,1,No,Happy,Low,Partner,No
51836,4027,32,Bangalore,Morning,Weekday,North Indian,Snacks,Budget,153,Yes,59,13,5,No,Happy,Medium,Partner,Yes
